product_id,epsilon,max_payout,technical_premium,loss_ratio,payout_frequency,rmse,mae,correlation,basis_risk_absolute,basis_risk_asymmetric,basis_risk_weighted
TC_PARAM_000,0.0,53.9308235483042,13.293619158171932,0.7142857142857143,0.3018292682926829,12.28408566990778,7.226712592960027,0.701191922654511,7.22671259296003,4.1408808662487395,9.824677595853123
TC_PARAM_001,0.0,58.42505884399622,14.40142075468626,0.7142857142857144,0.3018292682926829,13.343020636627864,7.779615106849017,0.7011919226545122,7.779615106849018,4.021688695866691,9.922340597224546
TC_PARAM_002,0.0,49.43658825261219,12.18581756165761,0.7142857142857143,0.3018292682926829,11.362027360844936,6.725732272761395,0.7011919226545118,6.725732272761392,4.286034133475968,9.791917336594645
TC_PARAM_003,0.0,62.91929413968823,15.50922235120059,0.7142857142857144,0.3018292682926829,14.508893225884563,8.344820003029797,0.7011919226545122,8.344820003029799,3.9086477166305342,10.035381576460699
TC_PARAM_004,0.0,44.94235295692017,7.960825325600797,0.7142857142857144,0.25,10.913001070537963,6.689145527257292,0.640669183559194,6.689145527257294,5.776666559315636,12.0095726026021
